"EDR072663","Not. Sc. 1913, p. 147 (M. Della Corte) - AE 1914, 0139. (1)<br>CIL 04, 09131 con apographo (2)<br>W. Moeller, The Wool Trade of Ancient Pompeii, Leiden 1976, p. 89 (3)<br>M. Gigante, Civiltà delle forme letterarie nell'antica Pompei, Napoli, 1979, p. 170-171 (4)<br>E. Courtney, Musa Lapidaria, Atlanta 1995, p. 281, no. 60 (5)<br>Class. Journ., 92, 1996, p. 183-184 (J.L. Franklin Jr.) (6)<br>HD021227, 1997 (7)<br>Arctos, 38, 2004, p. 51 (P. Kruschwitz) (8)<br>S. Goldberg, Constructing Literature in the Roman Republic, Cambridge 2005, p. 20-21 (9)<br>M. Flohr, The World of the Fullo: Work, Economy, and Society in Roman Italy, Oxford 2013, pp. 339-340 (10)<br>K. Milnor, Graffiti and the Literary Landscape in Roman Pompeii, Oxford 2014, p. 248-249 (11)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR072663 (12)"
"EDR072673","AE 1914, 0149.<BR>HD021257"
"EDR072680","AE 1914, 0155.<BR>HD021278"
"EDR072681","AE 1914, 0156.<BR>HD021281"
"EDR072682","AE 1914, 0157.<BR>HD021284"
"EDR072779","AE 1917/18, 0107.<BR>HD026535"
"EDR073093","AE 1928, 0115.<BR>HD023713"
"EDR073160","AE 1930, 0124.<BR>HD025833"
"EDR073161","AE 1930, 0125.<BR>HD025836"
"EDR073218","AE 1934, 0136.<BR>HD026884"
"EDR073219","AE 1934, 0137.<BR>HD026887"
"EDR073222","CIL 04, 08405 (1)<br>AE 1934, 0141.<br>HD026896"
"EDR073223","AE 1934, 0142.<BR>HD026899"
"EDR073288","AE 1935, 0106.<BR>AE 1935, p. 53 s. n. 170.<BR>HD023320"
"EDR073314","CIL 04, 01917 con apographo Tav. XIII 10 (1)<br>Atti Ac. Napoli, 13, 1933, pp. 69-70 (M. Della Corte) (2) <br>Rend. Ist. Lomb., 1935, pp. 145-149 (M. Della Corte) - AE 1936 (3)<br>AE 1936, 0103 (4)<br>HD024393 (A. Scheithauer) (5)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 384-385, con foto (6) <br>Studia Epigraphica in memoriam Géza Alfödy, Bonn 2013, pp. 333-335 (H. Solin) (7)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR073314 (8)"
"EDR073325","AE 1936, 0140.<BR>AE 1934, 0140.<BR>HD024489"
"EDR073335","AE 1937, 0122.<BR>HD023307"
"EDR073337","AE 1937, 0124.<BR>HD023313"
"EDR073338","AE 1937, 0125.<BR>HD023316"
"EDR073343","AE 1937, 0130.<BR>HD023331"
"EDR073414","CIL 04, 07698 (1), cfr. p. 1493 (2)<br>AE 1940, 0053.<br>F. Buecheler - E. Lommatzsch, Anthologia Latina 2. 3: Supplementum<br>(Stuttgart 1982) 75, Nr. 2054.<br>AE 2001, 0799 <br>AE 2006, 0287<br>HD020820"
"EDR073610","Jahrb. deutsch. arch. Instituts, Archaeol. Anzeiger 56, 1941, col. 602 (H. Fuhrmann) - AE 1946 (1)<br>Rend. Acc. Arch. Nap. 21, 1941, p. 53 sgg. con foto (A. Maiuri) - AE 1950 (2)<br>Am. Journ. Arch., 45, 1941, p. 468 ss., con foto (A. Maiuri) - AE 1947 (3)<br>AE 1946, 0176 (4)<br>AE 1947, 0007 (5)<br>AE 1950, 0167 (6)<br>CIL 04, 08223 (7)<br>HD022744 (A. Scheithauer) (8)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR073610 (9)"
"EDR073638","Atti Pont. Ac. Rom. Arch., 12, 1936, p. 179-84 (A. Degrassi) - AE 1937 (1)<br>AE 1937, p. 11 s. n. 11 (2)<br>Rend. Ac. Arch. Nap., 17, 1937, p. 79-99 (M. Della Corte) - AE 1948 (3)<br>Rend. Ac. Arch. Nap., 19, 1938-1939, p. 3-32 (M. Della Corte) - AE 1948 (4)<br>Not. Sc., 64, 1939, p. 263-64, nr. 138-140 con foto (M. Della Corte) (5)<br>Mitt. Deutsch. Arch. Inst. (Roemisch.), 57, 1942, p. 250 (T. Valentiner) - AE 1945 (6)<br>Act. Ac. Ab., 15, 1945, p. 1-17 (J. Sundwall) - AE 1946 (7)<br>AE 1945, 0117 (8)<br>AE 1946, 0276 (9)<br>AE 1948, 0156 (10)<br>Mus. Helv., 5, 1948-1949, p. 16-59 (J. Carcopino) - AE 1949 (11)<br>AE 1949, 0112 (12)<br>CIL 04, 08623 con apografo et commentario (13)<br>Arch. Class., 17, 1965, p. 261-64 (M. Guarducci) (14)<br>Arch. Class., 19, 1967, p. 144 sgg. (M. Guarducci) (15)<br>Class. Rev., 21, 1971, p. 6-8 (G. Griffiths) (16)<br>ANRW 16.2, 1978, p. 1736-73 (M. Guarducci) (17)<br>A. Varone, Presenze Guidaiche e Cristiane a Pompei, Napoli 1979, p. 53-71 (18)<br>HD023014 (19)<br>Cryptologia, 27, 2003, p. 233-87 (R. M. Sheldon) (20)<br>The Muse at Play. Riddles and Wordplay in Greek and Latin Poetry, München 2012, p 65-80 (R. Benefiel) (21)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 144 con foto (22)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR073638 (23)	"
"EDR159691","Not. Sc., 64, 1939, p. 268 (M. Della Corte) (1)<br>CIL 04, 08630b con apografo (2)<br>Epigraphica 2, 1940, p. 173, 176, con apografo (M. della Corte) (3)<br>R. P. Hoogma, Der Einfluß Vergils auf die Carmina Latina Epigraphica, Amsterdam 1959, p. 226 (4)<br>Boll. Stud. Lat. 38, 2008, p. 521 (P. Cugusi) (5)<br>Ancient Literacies: The Culture of Reading in Greece and Rome, Oxford 2009, p. 312 nr. 19 (K. Milnor) (6)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. I, p. 148 con foto (7)<br>A. Cooley and M. Cooley, Pompeii and Herculaneum: a Sourcebook (2 ed.), New York 2014, p. 292-293 (8)<br>K. Milnor, Graffiti and the Literary Landscape of Roman Pompeii, Oxford 2014, p. 259, 265 (9)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR159691(10)"
"EDR073766","CIL 04, 01667 (1), cfr. p. 210 (2)<br>Epigraphica, 10, 1948 (1950), p. 16 (I. Russu) - AE 1950 (3)<br>AE 1950, 0086c (4)<br>HD021751 (H. Niquet) (5)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR073766 (6)"
"EDR073805","CIL 04, 08169 (1)<br>AE 1951, 0159.<br>HD021268"
"EDR073807","AE 1951, 0162.<BR>HD021274"
"EDR073808","AE 1951, 0163.<BR>HD021277"
"EDR073814","AE 1951, 0169.<BR>HD021295"
"EDR073816","AE 1951, 0170b.<BR>HD021301"
"EDR074234","CIL 04, 01698 (1) cf. p. 463 (2), p. 704 (3)<br>Am. Journ. Philol., LXXX, 1959, pp. 380-382 (A. W. Van Buren) - AE 1960 (4)<br>AE 1960, 0032 (5)<br>CLE 0359 (6)<br>A. Varone, Erotica Pompeiana: iscrizioni d'amore sui muri di Pompei, Rome 1994, p. 19 sg., n. 7 (7)<br>P. Cugusi, Per un nuovo corpus dei Carmina Latina Epigraphica, Rome 2007, p. 36, 91, 207 (8)<br>HD018646 (M. Schmidt) (9)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR074234 (10)"
"EDR074292","Not. Sc., 1929, p. 439, n. 61 con apografo (M. Della Corte) (1)<br>CIL 04, 08075 con apographo (2)<br>E. Diehl, Pompeianische Wandinschriften, 1930, p. 262 (3)<br>Bull. Soc. Ant. Fr., 1960, pp. 150-158 (J. Carcopino) = AE 1962 (4)<br>AE 1962, 0133 (5)<br>M. Della Corte, Case ed Abitanti a Pompei, Napoli 1965, p. ?? (6)<br>HD016675 (1997) (7)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt Imagines, Roma 2012, vol. I, p. 28 con foto (8)<br>Inscriptions in the Private Sphere in the Greco-Roman World, Leiden 2016, pp. 103-104 con apografo e due foto (R. Benefiel) (9)<br>Inscriptions in the Private Sphere in the Greco-Roman World, Leiden 2016, p. 259 (P. Keegan), p. 269 (M. Corbier) (10)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR074292 (11)"
"EDR074682","Archaeology, 1967, vol. 20.1, p. 36 con immagine (W. Jashemski) - AE 1967 (1)<br>AE 1967, 0086a (2)<br>CIL 04, 09850 (3)<br>HD014146 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR074682 (5)"
"EDR074685","Archaeology, 1967, vol. 20.1, p. 37 (W. Jashemski) - AE 1967 (1)<br>AE 1967, 0086d (2)<br>SEBarc, 2012, p. 385 (C. Courrier, J.-P. Dedieu) (3)<br>HD014155 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR074685 (5)"
"EDR074686","AE 1967, 0087.<BR>HD014158"
"EDR074811","AE 1968, 0116.<BR>HD013751"
"EDR158675","CIL 04, 04397 (1)<br>A. Varone, Erotica Pompeiana. Iscrizioni d'amore sui muri di Pompei, Roma 1994, p. 67 (2)<br>L. Jacobelli, Gladiators at Pompeii, Los Angeles 2003, pp. 48-49 (3)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR158675 (4)"
"EDR152964","CIL 04, 10614 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt Imagines, Roma 2012, vol. II, p. 499, con foto (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152964 (3)"
"EDR153355","CIL 04, 10634 (1)<br>M. Gigante, Civiltà delle forme letterarie nell'antica Pompei. Napoli 1979, p. 149 (2)<br>Quad. Urb. Cult. Class., 19, 1985, p. 94 (P. Cugusi) (3)<br>Homo Viator: Classical Essays for John Bramble. Oak Park, IL 1987, p. 87-88 (E. Rawson) (4)<br>Tyche, 27, 2012, p. 98-99 (P. Kruschwitz, V. Campbell, and M. Nicholls) (5)<br>K. Milnor, Graffiti and the Literary Landscape in Roman Pompeii. Oxford 2014, p. 176-177 (6)<br>A. Spal, Poesie-Erotik-Witz, Berlin 2016, p. 142-143 (7)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR153355 (8)"
"EDR152963","CIL 04, 10613 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt Imagines, Roma 2012, vol. II, p. 498, con foto (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152963 (3)"
"EDR152931","CIL 04, 10611 (1)<br>Am. Journ. Arch. 122, 2018, pp. 213, 224, 240 (R. Benefiel et H. Sypniewski) (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152931 (3)"
"EDR152815","Rend. Ac. Arch. Nap., 33, 1958, p. 274, nr. 431 (M. Della Corte) (1)<br>CIL 04, 10608 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152815 (3)"
"EDR152929","CIL 04, 10609 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152929 (2)"
"EDR152999","CIL 04, 10615 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR152999 (2)"
"EDR151899","CIL 04, 10629 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR151899 (2)"
"EDR153000","CIL 04, 10616 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 499, con foto (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR153000 (3)"
"EDR153110","CIL 04, 10630 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR153110 (2)"
"EDR076752","Rend. Ac. Arch. Nap., 49, 1974, p. 21, nr. 2 (C. Giordano) - AE 1977 (1)<br>AE 1977, 0215 (2)<br>HD00332 (3)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076752 (4)"
"EDR076753","Rend. Ac. Arch. Nap., 49, 1974, p. 22, Nr. 4; fig. 2 con foto (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1977, 0217 (2)<br>AE 1985, 0283 (3)<br>Ancient Roman Villa Gardens, Washington D.C. 1987, p. 132 (S. De Caro) (4)<br>J. Franklin, Pompeis Difficile Est: Studies in the Political Life of Imperial Pompeii, Ann Arbor 2001, pp. 124-125 (5)<br>K. Milnor, Graffiti and the Literary Landscape in Roman Pompeii, Oxford 2014, pp. 129-130 (6)<br>HD003332 (7)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076753 (8)"
"EDR076754","Rend. Ac. Arch. Nap., 49, 1974, p. 22-25, nr. 5; fig. 2 con foto (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1977, 0218 (2)<br>AE 1985, 0284 (3)<br>HD003341 (4)<br>Quad. Urb. Cult. Class. 48, 1985, pp. 88-90 (P. Cugusi) (5)<br>J. Franklin, Pompeis Difficile Est: Studies in the Political Life of Imperial Pompeii, Ann Arbor 2001, pp. 124-125 (6)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076754 (7)"
"EDR076755","Rend. Ac. Arch. Nap. 49, 1974, pp. 25-26, nr. 6, con foto, fig. 3 (Giordano) - AE 1977 and 1985 (1)<br>AE 1977, 0219 (2)<br>AE 1985, 0285 (3)<br>Riv. Stud Pomp. II, 1988, p. 30 (De Franciscis) (4)<br>HD003338 (5)<br>J. Franklin, Jr., Pompeis Difficile Est Studies in the Political Life of Imperial Pompeii, Ann Arbor, 2001, pp. 143-144 (6)<br>K. Milnor, Graffiti and the Literary Landscape of Roman Pompeii, Oxford 2014, p. 132 (7)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076755 (8)"
"EDR076757","Rend. Ac. Arch. Nap., 49, 1974, p. 26, nr. 9 (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1977, 0221 (2)<br>AE 1985, 0287 (3)<br>HD003212 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076757 (5)"
"EDR076758","Rend. Ac. Arch. Nap., 49, 1974, p. 26-27, Nr. 10; fig. 4 con foto (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1977, 0222 (2)<br>AE 1985, 0288 (3)<br>HD003209 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR076758 (5)"
"EDR077696","Not. Sc. (M. Della Corte) NSA 1958, 112, Nr. 176 (1) - AE 1980, 260 (2)<br>CIL 04, 10057 (3)<br>Gnomon, 1973, p. (H. Solin) (4)<br>A. Fresa, CronPomp 1, 1975, p. 237-244 (5)<br>HD004210 (6)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR077696 (7)"
"EDR077698","CIL 04, 08767 (1)<br>Not. Sc., 1939, p. 293, nr. 336, fig. 16a (M. Della Corte) - AE 1980 (2)<br>Glotta 38, 1969, pp. 125-134 (N.J. Herescu) - AE 1980 (3)<br>Par. Pass., 28, 1973, pp. 213-215, Nr. 3 (V. Pisani) - AE 1980 (4)<br>Cron. Pom., 2, 1976, pp. 229-230 (M. Gigante) - AE 1980 (5)<br>AE 1980, 0262 (6)<br>Epigraphica 45, 1983, pp. 65-73 (P. Le Roux) - AE 1986 (7)<br>AE 1986, 0165 (8)<br>J. N. Adams, The Latin Sexual Vocabulary, London 1990, p. 165 (9)<br>A. Varone, Erotica Pompeiana: iscrizioni d'amore sui muri di Pompei, Rome 1994, p. 64 (10)<br>A. Varone,  Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. I, p. 182 con apografo (11)<br>HD004264 (12)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR077698 (13)"
"EDR079495","CIL 04, 08898 (1)<br>Epigraphica, 30, 1968, 115-118 (H. Solin) (2)<br>Hermes, 105, 1977, 252-253 (J. Hallett) - AE 1984 (3)<br>Liverp. Class. Month., 7, 1982, 86-87. 150 (J.N. Adams) - AE 1984 (4)<br>AE 1984, 0205 (5)<br>J. N. Adams, The Latin Sexual Vocabulary, London 1990, p. 135 (6)<br>A. Varone, Erotica Pompeiana, Roma 2002, p. 82 (7)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt Imagines, Roma 2012, vol. I p. 206 con foto (8)<br>HD001872 (9)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR079495 (10)"
"EDR079712","CIL 04, 10237 (1)<br>Gnomon, 45, 1973, p. 271, 276 (H. Solin) (2)<br>P. Sabbatini Tumolesi, Gladiatorum paria, Roma 1980, p. 99 sg., con apografo (3)<br>C. Giordano, La gens Cominia in Nola e il suo contributo alla colonizzazione dell'Africa romana, Torre del Greco 1979, p. 31 - AE 1985 (4)<br>AE 1985, 0280 (5)<br>M. Fora, I munera gladiatoria in Italia, Napoli 1996, p. 133 sg., cfr. p. 37, 48 (ritiene Cominius un probabile lanista) (6)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt. Imagines, vol. II, Roma 2012, p. 465, E/172, con foto (7)<br>HD003135 (8)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR079712 (10)"
"EDR079713","Rend. Ac. Arch. Nap., 49, 1974, p. 21, nr. 1; fig. 1 con foto (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1985, 0281 (2)<br>AE 1977, 0214 (3)<br>HD003317 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR079713 (5)"
"EDR079714","Rend. Ac. Arch. Nap., 49, 1974, p. 21-22, nr. 3; fig. 2 con foto (C. Giordano) - AE 1977, AE 1985 (1)<br>AE 1985, 0282 (2)<br>AE 1977, 0216 (3)<br>HD003329 (4)<br>Stud. Philol. Val. 11 n.s. 8, 2008, pp. 61-62 (P. Cugusi) (5) <br>K. Milnor, Graffiti and the Literary Landscape in Roman Pompeii, Oxford 2014, pp. 128-130 (6)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR079714 (7)"
"EDR148672","CIL 04, 02030 con apographo, Tab. XXV 4 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148672 (2)"
"EDR148654","CIL 04, 01988 con apographo (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148654 (2)"
"EDR127829","Not. Sc., 64, 1939, p. 251, nr. 55 (M. Della Corte) (1)<br>CIL 04, 08564a (2)<br>Tyche, 27, 2012, p. 104 (P. Kruschwitz, V. Campbell, and M. Nicholls) (3)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR127829 (4)"
"EDR127413","Not. Sc., 1939, p. 259, nr. 116(Della Corte) (1)<br>CIL 04, 08606 (2)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 138 con foto (3)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR127413 (4)"
"EDR151816","CIL 04, 10500 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt Imagines, Roma 2012, vol. II, p. 484, con foto (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR151816 (3)"
"EDR151822","Rend. Ac. Arch. Nap., 33, 1958, p. 242, nr. 4 (M. Della Corte) (1)<br>CIL 04, 10502 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR151822 (3)"
"EDR148652","CIL 04, 01994 con apographo (1) <br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR148652 (2)"
"EDR081355","Not. Sc., 1906, p. 376 (A. Sogliano) (1)<br>Historia (Milano), VIII, 1934, p. 361 (M. Della Corte) (2)<br>CIL 04, 06819 con apografo (3)<br>M. Della Corte, Case ed abitanti di Pompei. Naples 1965, p. 80 (4)<br>Arch. Class. 17, 1965, p. 241-242 (M. Guarducci) con foto, Tav. LXXX1, 1 - AE 1989 (5)<br>Zeitschr. Pap. Ep., 57, 1984, p. 70-72 (W.D. Lebek) - AE 1989 (6)<br>AE 1989, 0184 (7)<br>E. Courtney, Musa Lapidaria, Atlanta 1995, p. 82-83, nr. 64, p. 284 (8)<br>HD014700 (9)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. I, p. 276, con foto (10)<br>K. Milnor. Graffiti and the Literary Landscape in Roman Pompeii. Oxford 2014, p. 253 (11)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR081355 (12)"
"EDR081356","CIL 04, 10190 (1)<br>Zeitschr. Pap. Ep., 57, 1984, p. 72 (W. Lebek) - AE 1989 (2)<br>AE 1989, 0185 (3) <br>HD014703 (4)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR081356 (5)"
"EDR081693","AE 1990, 0176b.<BR>HD016119"
"EDR124968","CIL 04, 08212b (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124968 (2)"
"EDR124971","CIL 04, 08214 (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124971 (2)"
"EDR124993","CIL 04, 08218,L (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 47 no. 25 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124993 (3)"
"EDR124994","CIL 04, 08219a (1)<br>R. Benefiel apud Ancient Graffiti in Context, New York 2011, p. 47 no. 26 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124994 (3)"
"EDR124995","CIL 04, 08219b (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124995 (2)"
"EDR124996","CIL 04, 08219c (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 48 no. 28 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124996 (3)"
"EDR124998","CIL 04, 08220b (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 48 no. 30 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124998 (2)"
"EDR124999","CIL 04, 08221a (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 48 no. 31 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124999 (3)"
"EDR125000","CIL 04, 08221b (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 48 no. 32 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR125000 (3)"
"EDR124967","CIL 04, 08212a (1)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124967 (2)"
"EDR124969","CIL 04, 08213 (1)<br>R. Benefiel, apud Ancient Graffiti in Context, New York, 2011, p. 45 n. 3, con foto p. 38 (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124969 (3)"
"EDR124970","CIL 04, 08217 (1)<br>A. Gallo, La Casa dei Quattro Stili, Napoli 1989, Tav. XXXIII n. 55, con foto (2)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124970 (3)"
"EDR124972","CIL 04, 08215 (nota) (1)<br>A. Gallo, La Casa dei Quattro Stili, Napoli 1989, Tav. XXXIII n. 56 con foto (2)<br>Ancient Graffiti in Context, New York 2011, p. 45 n. 6, and p. 33 with overall photo (R. Benefiel) (3)"
"EDR124973","CIL 04, 08215 (nota) (1)<br>A. Gallo, La Casa dei Quattro Stili, Napoli 1989, Tav. XXXIII n. 56 con foto (2)<br>M. Langner, Antike Graffitizeichnungen, Wiesbaden 2001, n. 133 con facsimile (3)<br>R. Benefiel, apud Ancient Graffiti in Context, New York 2011, p. 45 n. 7, and p. 33 with overall photo (4)"
"EDR124974","CIL 04, 08215 (nota) (1)<br>A. Gallo, La Casa dei Quattro Stili, Napoli 1989, Tav. XXXIII n. 56 con foto (2)<br>M. Langner, Antike Graffitizeichnungen, Wiesbaden 2001, n. 66 (Kreiserosette) con apografo (3)<br>R. Benefiel apud Ancient Graffiti in Context, New York 2011, p. 45 n. 8, and p. 33 with overall photo (4)"
"EDR124975","CIL 04, 08215 (1)<br>R. Benefiel apud Ancient Graffiti in Context, New York 2011, p. 45 n. 9, and p. 33 con facsimile (2)<br>R. Benefiel apud Writing Matters. Presenting and Perceiving Monumental Inscriptions, Berlin 2017, pp. 354-356 con foto (3)<br>http://ancientgraffiti.org/Graffiti/graffito/AGP-EDR124975 (4)"
