"EDR152964","Holly SYPNIEWSKI",,,"2015-11-06 00:00:00","W_and_L",,"2017-08-11 18:04:54",,,
"EDR153355","Holly SYPNIEWSKI",,,"2015-12-02 00:00:00","W_and_L",,"2017-08-11 21:55:31",,,
"EDR152963","Holly SYPNIEWSKI",,,"2015-11-06 00:00:00","W_and_L",,"2017-08-11 18:03:27",,,
"EDR152931","Holly SYPNIEWSKI",,,"2015-11-11 00:00:00","W_and_L",,"2019-02-04 18:28:34",,,
"EDR152815","Holly SYPNIEWSKI",,,"2015-11-06 00:00:00","W_and_L",,"2017-08-10 16:00:21",,,
"EDR152929","Holly SYPNIEWSKI",,,"2015-11-11 00:00:00","W_and_L",,"2018-08-10 18:30:20",,,
"EDR152999","Holly SYPNIEWSKI",,,"2015-11-06 00:00:00","W_and_L",,"2017-08-11 18:05:36",,,
"EDR151899","Holly SYPNIEWSKI",,,"2015-11-10 00:00:00","W_and_L",,"2017-08-08 01:59:47",,,
"EDR153000","Holly SYPNIEWSKI",,,"2015-11-06 00:00:00","W_and_L",,"2017-08-10 16:54:04",,,
"EDR153110","Holly SYPNIEWSKI",,,"2015-11-07 00:00:00","W_and_L",,"2017-06-22 22:28:44",,,
"EDR076752","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-14 00:00:00","W_and_L",,"2024-07-10 18:05:37",,"Heidelberg",
"EDR076753","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-15 00:00:00","W_and_L",,"2024-07-10 18:08:43",,"Heidelberg",
"EDR076754","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-15 00:00:00","W_and_L",,"2024-07-10 18:08:26",,"Heidelberg",
"EDR076755","REBECCA BENEFIEL","RUCK",,"2020-06-10 00:00:00","W_and_L",,"2024-07-10 18:07:43",,"Heidelberg",
"EDR076757","Rebecca BENEFIEL","RUCK","REBECCA BENEFIEL","2019-07-20 00:00:00","W_and_L",,"2024-07-10 18:07:07",,"Heidelberg",
"EDR076758","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-20 00:00:00","W_and_L",,"2024-07-10 18:06:41",,"Heidelberg",
"EDR077696","REBECCA BENEFIEL","RUCK",,"2020-07-16 00:00:00","W_and_L",,"2020-07-17 07:55:45",,"Heidelberg",
"EDR077698","HOLLY SYPNIEWSKI","RUCK / REBECCA BENEFIEL","HOLLY SYPNIEWSKI","2021-08-27 00:00:00","W_and_L",,"2021-12-23 09:03:37",,"Heidelberg",
"EDR079495","REBECCA BENEFIEL","RUCK",,"2015-12-15 00:00:00","W_and_L",,"2022-06-09 12:19:34",,"Heidelberg",
"EDR079712","GIUSEPPE CAMODECA","RUCK",,"2015-04-15 00:00:00","W_and_L",,"2024-04-08 20:32:34",,"Heidelberg",
"EDR079713","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-20 00:00:00","W_and_L",,"2024-07-10 18:06:11",,"Heidelberg",
"EDR079714","Rebecca BENEFIEL","RUCK","HOLLY SYPNIEWSKI","2019-07-20 00:00:00","W_and_L",,"2024-07-10 18:04:43",,"Heidelberg",
"EDR148672","Holly SYPNIEWSKI",,,"2015-04-12 00:00:00","W_and_L",,"2021-07-28 16:48:29",,,
"EDR148654","Erika DAMER",,,"2015-04-11 00:00:00","W_and_L",,"2021-07-28 15:31:56",,,
"EDR127829","HOLLY SYPNIEWSKI","CAROLINE SUTHERLAND","HOLLY SYPNIEWSKI","2020-06-15 00:00:00","W_and_L",,"2020-06-16 08:03:32",,,
"EDR127413","REBECCA BENEFIEL","JOSHUA ZACKS","REBECCA BENEFIEL","2020-04-06 00:00:00","W_and_L",,"2020-04-07 08:52:28",,,
"EDR151816","Holly SYPNIEWSKI",,,"2015-11-15 00:00:00","W_and_L",,"2017-08-09 17:28:55",,,
"EDR151822","Holly SYPNIEWSKI",,,"2015-11-15 00:00:00","W_and_L",,"2022-07-19 20:32:57",,,
"EDR148652","Erika DAMER",,,"2015-04-14 00:00:00","W_and_L",,"2021-07-28 16:31:34",,,
"EDR081355","REBECCA BENEFIEL","SCHEITHAUER",,"2017-08-11 00:00:00","W_and_L",,"2021-08-04 15:43:59",,"Heidelberg",
"EDR081356","REBECCA BENEFIEL","SCHEITHAUER",,"2021-01-11 00:00:00","W_and_L",,"2021-01-15 08:30:45",,"Heidelberg",
"EDR081693","NIQUET",,,"1997-07-09 00:00:00","W_and_L",,"0000-00-00 00:00:00",,"Heidelberg",
"EDR124968","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:20:42",,,
"EDR124971","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:24:20",,,
"EDR124993","Rebecca BENEFIEL",,,"2023-07-01 00:00:00","W_and_L",,"2023-07-03 13:22:15",,,
"EDR124994","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:53:17",,,
"EDR124995","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:53:42",,,
"EDR124996","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:55:30",,,
"EDR124998","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 23:01:23",,,
"EDR124999","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 23:02:55",,,
"EDR125000","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 23:04:06",,,
"EDR124967","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:20:03",,,
"EDR124969","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:21:04",,,
"EDR124970","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:21:48",,,
"EDR124972","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:24:56",,,
"EDR124973","Rebecca BENEFIEL",,,"2017-06-14 00:00:00","W_and_L",,"2023-07-01 22:25:14",,,
"EDR124974","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2016-11-01 01:56:09",,,
"EDR124975","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:29:10",,,
"EDR124976","Rebecca BENEFIEL",,,"2013-04-23 00:00:00","W_and_L",,"2023-07-01 22:31:18",,,
"EDR124977","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:36:05",,,
"EDR124978","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:38:51",,,
"EDR124981","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:40:13",,,
"EDR124982","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:40:36",,,
"EDR124983","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:41:01",,,
"EDR124984","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:41:21",,,
"EDR124987","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:42:00",,,
"EDR124989","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:45:50",,,
"EDR124991","Rebecca BENEFIEL",,,"2012-11-26 00:00:00","W_and_L",,"2023-07-01 22:47:26",,,
"EDR124992","Rebecca BENEFIEL",,,"2012-11-09 00:00:00","W_and_L",,"2023-07-01 22:48:04",,,
"EDR125002","Rebecca BENEFIEL",,,"2023-07-01 00:00:00","W_and_L",,"2023-07-03 13:22:40",,,
"EDR125529","Rebecca BENEFIEL",,,"2012-11-27 00:00:00","W_and_L",,"2024-07-10 20:39:49",,"Heidelberg",
"EDR125532","Rebecca BENEFIEL",,,"2012-11-27 00:00:00","W_and_L",,"2023-07-02 02:48:12",,,
"EDR127147","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-02-18 00:00:00","W_and_L",,"2020-02-22 08:40:52",,,
"EDR127157","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-07-21 00:00:00","W_and_L",,"2021-08-14 08:19:28",,,
"EDR127158","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-07-21 00:00:00","W_and_L",,"2021-08-14 08:19:47",,,
"EDR127191","HOLLY SYPNIEWSKI","CAROLINE SUTHERLAND","HOLLY SYPNIEWSKI","2020-06-11 00:00:00","W_and_L",,"2020-06-17 08:55:26",,,
"EDR127188","HOLLY SYPNIEWSKI","CAROLINE SUTHERLAND","HOLLY SYPNIEWSKI","2021-07-11 00:00:00","W_and_L",,"2021-07-14 14:59:26",,,
"EDR127080","HOLLY SYPNIEWSKI","JACOB BOWE","HOLLY SYPNIEWSKI","2020-05-20 00:00:00","W_and_L",,"2020-05-21 08:09:20",,,
"EDR127160","Amy NIZOLEK",,"REBECCA BENEFIEL","2013-02-08 00:00:00","W_and_L",,"2020-04-06 20:07:03",,,
"EDR127424","REBECCA BENEFIEL","EMILY CRAWFORD",,"2021-08-14 00:00:00","W_and_L",,"2021-08-16 08:21:56",,,
"EDR127140","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-02-16 00:00:00","W_and_L",,"2019-09-03 01:03:56",,,
"EDR127234","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-02-16 00:00:00","W_and_L",,"2019-09-03 01:09:28",,,
"EDR127299","REBECCA BENEFIEL","AMY NIZOLEK",,"2018-07-13 00:00:00","W_and_L",,"2020-04-06 19:52:13",,,
"EDR127403","HOLLY SYPNIEWSKI","VERGIL PAR","HOLLY SYPNIEWSKI","2020-06-01 00:00:00","W_and_L",,"2020-06-02 09:56:19",,,
"EDR127406","HOLLY SYPNIEWSKI","VERGIL PAR","HOLLY SYPNIEWSKI","2020-06-04 00:00:00","W_and_L",,"2020-06-05 08:19:04",,,
"EDR127428","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-02-16 00:00:00","W_and_L",,"2019-09-03 01:19:49",,,
"EDR127081","HOLLY SYPNIEWSKI","CAROLINE SUTHERLAND","HOLLY SYPNIEWSKI","2020-06-16 00:00:00","W_and_L",,"2020-06-17 08:55:07",,,
"EDR127145","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-02-28 00:00:00","W_and_L",,"2019-09-03 01:27:44",,,
"EDR127396","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-02-11 00:00:00","W_and_L",,"2020-02-12 09:20:22",,,
"EDR127801","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-23 00:00:00","W_and_L",,"2020-01-24 08:54:02",,,
"EDR127835","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-01-30 00:00:00","W_and_L",,"2020-02-07 09:22:01",,,
"EDR127843","HOLLY SYPNIEWSKI","CAROLINE HUTCHINSON / REBECCA ","HOLLY SYPNIEWSKI","2021-07-13 00:00:00","W_and_L",,"2021-08-14 08:22:17",,,
"EDR127154","REBECCA BENEFIEL","ANGELA TUMINNO","REBECCA BENEFIEL","2021-02-03 00:00:00","W_and_L",,"2024-07-09 20:07:29",,,
"EDR127414","Emily CRAWFORD",,,"2013-03-01 00:00:00","W_and_L",,"2019-09-03 01:34:58",,,
"EDR127575","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-26 00:00:00","W_and_L",,"2020-03-27 07:45:36",,,
"EDR127151","Emily CRAWFORD",,,"2013-03-01 00:00:00","W_and_L",,"2019-09-03 01:32:52",,,
"EDR127212","HOLLY SYPNIEWSKI","JACOB BOWE","HOLLY SYPNIEWSKI","2020-04-14 00:00:00","W_and_L",,"2020-04-15 06:49:29",,,
"EDR127242","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-03-06 00:00:00","W_and_L",,"2020-03-10 16:58:53",,,
"EDR127430","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-12 00:00:00","W_and_L",,"2020-03-13 07:35:20",,,
"EDR127572","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:25:11",,,
"EDR127574","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-26 00:00:00","W_and_L",,"2020-03-27 07:45:06",,,
"EDR127576","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-26 00:00:00","W_and_L",,"2020-03-27 07:45:58",,,
"EDR128046","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-31 00:00:00","W_and_L",,"2021-08-14 21:18:08",,,
"EDR128047","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-31 00:00:00","W_and_L",,"2020-04-01 08:21:33",,,
"EDR128114","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-23 00:00:00","W_and_L",,"2020-01-24 08:55:13",,,
"EDR127149","Emily CRAWFORD",,,"2013-03-06 00:00:00","W_and_L",,"2019-09-03 01:37:33",,,
"EDR127404","REBECCA BENEFIEL","JACOB BOWE","HOLLY SYPNIEWSKI","2020-05-15 00:00:00","W_and_L",,"2020-05-21 08:09:37",,,
"EDR127415","HOLLY SYPNIEWSKI","VERGIL PAR","HOLLY SYPNIEWSKI","2020-06-04 00:00:00","W_and_L",,"2020-06-05 08:19:20",,,
"EDR127418","REBECCA BENEFIEL","JOSHUA ZACKS","REBECCA BENEFIEL","2020-04-23 00:00:00","W_and_L",,"2020-04-23 08:09:55",,,
"EDR127848","HOLLY SYPNIEWSKI","CAROLINE HUTCHINSON","HOLLY SYPNIEWSKI","2021-07-13 00:00:00","W_and_L",,"2021-08-14 08:23:00",,,
"EDR127850","HOLLY SYPNIEWSKI","CAROLINE HUTCHINSON","HOLLY SYPNIEWSKI","2021-07-13 00:00:00","W_and_L",,"2021-08-14 08:23:19",,,
"EDR128048","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-31 00:00:00","W_and_L",,"2020-04-01 08:21:44",,,
"EDR128050","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-12 00:00:00","W_and_L",,"2020-03-13 07:36:26",,,
"EDR128279","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-03-05 00:00:00","W_and_L",,"2020-03-06 08:33:11",,,
"EDR127213","HOLLY SYPNIEWSKI","JACOB BOWE / REBECCA BENEFIEL","HOLLY SYPNIEWSKI","2020-04-16 00:00:00","W_and_L",,"2020-04-17 09:15:52",,,
"EDR127425","HOLLY SYPNIEWSKI","JACOB BOWE","HOLLY SYPNIEWSKI","2020-05-20 00:00:00","W_and_L",,"2020-05-21 08:10:07",,,
"EDR127231","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-03-06 00:00:00","W_and_L",,"2019-09-03 01:17:31",,,
"EDR127233","Emily CRAWFORD",,"HOLLY SYPNIEWSKI","2013-03-13 00:00:00","W_and_L",,"2019-09-03 01:18:22",,,
"EDR127237","Emily CRAWFORD",,,"2013-03-13 00:00:00","W_and_L",,"2019-09-03 01:34:06",,,
"EDR127368","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-28 00:00:00","W_and_L",,"2020-01-30 12:11:18",,,
"EDR127399","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-02-21 00:00:00","W_and_L",,"2020-02-22 08:41:29",,,
"EDR127573","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-12 00:00:00","W_and_L",,"2020-03-13 07:35:39",,,
"EDR127578","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:25:32",,,
"EDR127806","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-23 00:00:00","W_and_L",,"2020-01-28 21:18:36",,,
"EDR127808","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-23 00:00:00","W_and_L",,"2020-06-30 14:48:16",,,
"EDR128116","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2019-11-25 00:00:00","W_and_L",,"2019-11-26 09:04:32",,,
"EDR127192","HOLLY SYPNIEWSKI","CAROLINE HUTCHINSON","HOLLY SYPNIEWSKI","2021-07-13 00:00:00","W_and_L",,"2021-07-14 14:59:39",,,
"EDR127298","REBECCA BENEFIEL","AMY NIZOLEK",,"2019-05-07 00:00:00","W_and_L",,"2020-04-06 19:50:24",,,
"EDR127577","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-31 00:00:00","W_and_L",,"2020-04-01 08:21:04",,,
"EDR127579","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:25:55",,,
"EDR127969","REBECCA BENEFIEL","CAROLINE HUTCHINSON",,"2021-02-03 00:00:00","W_and_L",,"2021-07-02 07:56:23",,,
"EDR128013","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-07-21 00:00:00","W_and_L",,"2021-08-14 15:05:40",,,
"EDR128014","REBECCA BENEFIEL","AMY NIZOLEK",,"2019-05-07 00:00:00","W_and_L",,"2020-04-06 19:53:53",,,
"EDR128049","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-12 00:00:00","W_and_L",,"2020-06-30 14:49:39",,,
"EDR128052","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:26:20",,,
"EDR128056","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:27:00",,,
"EDR128057","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-08-13 00:00:00","W_and_L",,"2021-08-14 08:31:14",,,
"EDR128058","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-08-13 00:00:00","W_and_L",,"2021-08-14 08:31:30",,,
"EDR127823","Joshua ZACKS",,"HOLLY SYPNIEWSKI","2013-03-12 00:00:00","W_and_L",,"2019-09-03 00:40:33",,,
"EDR127842","HOLLY SYPNIEWSKI","JACOB BOWE","HOLLY SYPNIEWSKI","2020-04-21 00:00:00","W_and_L",,"2020-04-22 08:26:16",,,
"EDR128053","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:26:42",,,
"EDR128059","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-07-21 00:00:00","W_and_L",,"2021-08-14 08:31:46",,,
"EDR128062","HOLLY SYPNIEWSKI","AMY NIZOLEK","HOLLY SYPNIEWSKI","2021-07-21 00:00:00","W_and_L",,"2021-08-14 08:32:20",,,
"EDR128097","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-28 00:00:00","W_and_L",,"2020-01-30 12:12:27",,,
"EDR128098","HOLLY SYPNIEWSKI","EMILY CRAWFORD","HOLLY SYPNIEWSKI","2020-01-28 00:00:00","W_and_L",,"2020-01-30 12:12:44",,,
"EDR127152","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-03-10 00:00:00","W_and_L",,"2020-03-11 07:24:34",,,
"EDR128276","HOLLY SYPNIEWSKI","ANGELA TUMINNO","HOLLY SYPNIEWSKI","2020-02-18 00:00:00","W_and_L",,"2020-02-22 08:42:37",,,
